Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_Hex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2026,6,17,09:25:25.027,10.94,27,107.3,0.6964,9677.2,6595.6,8.127,0.02,0.02,0.02,0.02,1164.0,425.0,-1195.0,12129.0,2540,-4366,37.2,50.8,1144.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.047,10.96,47,107.3,0.6963,9677.9,6596.3,8.124,0.02,0.02,0.02,0.02,1163.0,425.0,-1195.0,12153.0,2549,-4390,42.7,56.1,1148.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.067,10.98,67,107.3,0.6963,9679.4,6597.8,8.126,0.02,0.02,0.02,0.02,1162.0,425.0,-1195.0,12176.0,2557,-4414,48.0,60.9,1153.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.087,11.00,87,107.3,0.6963,9679.4,6597.8,8.127,0.02,0.02,0.02,0.02,1161.0,425.0,-1195.0,12199.0,2566,-4438,53.3,65.2,1158.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.107,11.02,107,107.3,0.6963,9679.4,6597.8,8.127,0.02,0.02,0.02,0.02,1160.0,426.0,-1195.0,12222.0,2574,-4462,58.6,69.3,1162.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.127,11.04,127,107.3,0.6963,9680.2,6598.6,8.127,0.02,0.02,0.02,0.02,1159.0,426.0,-1195.0,12246.0,2583,-4486,63.7,73.0,1167.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.147,11.06,147,107.3,0.6964,9674.2,6592.6,8.124,0.02,0.02,0.02,0.02,1159.0,426.0,-1195.0,12269.0,2591,-4510,68.8,76.5,1173.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.167,11.08,167,107.3,0.6964,9674.2,6592.6,8.126,0.02,0.02,0.02,0.02,1158.0,426.0,-1195.0,12292.0,2600,-4534,73.7,79.8,1178.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.187,11.10,187,107.3,0.6962,9683.1,6601.5,8.127,0.02,0.02,0.02,0.02,1157.0,427.0,-1195.0,12315.0,2608,-4557,78.6,82.9,1183.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.207,11.12,207,107.3,0.6962,9683.9,6602.3,8.125,0.02,0.02,0.02,0.02,1157.0,427.0,-1195.0,12338.0,2617,-4581,83.4,85.9,1189.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.227,11.14,227,107.3,0.6964,9675.7,6594.1,8.125,0.02,0.02,0.02,0.02,1156.0,427.0,-1195.0,12361.0,2626,-4605,88.0,88.8,1195.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.247,11.16,247,107.3,0.6964,9675.7,6594.1,8.125,0.02,0.02,0.02,0.02,1155.0,427.0,-1195.0,12385.0,2634,-4629,92.6,0.0,1201.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.267,11.18,17,107.3,0.6966,9668.3,6586.7,8.125,0.02,0.02,0.02,0.02,1155.0,428.0,-1195.0,12408.0,2643,-4653,97.0,0.0,1206.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.287,11.20,37,107.3,0.6966,9668.3,6586.7,8.126,0.02,0.02,0.02,0.02,1154.0,428.0,-1195.0,12431.0,2651,-4677,101.3,0.0,1212.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.307,11.22,57,107.3,0.6966,9668.3,6586.7,8.126,0.02,0.02,0.02,0.02,1154.0,428.0,-1195.0,12454.0,2660,-4701,105.4,0.0,1218.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.327,11.24,77,107.3,0.6966,9668.3,6586.7,8.125,0.02,0.02,0.02,0.02,1153.0,428.0,-1195.0,12477.0,2668,-4725,109.5,0.0,1224.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.347,11.26,97,107.3,0.6966,9668.3,6586.7,8.126,0.02,0.02,0.02,0.02,1153.0,428.0,-1195.0,12500.0,2677,-4749,113.3,0.0,1230.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.367,11.28,117,107.3,0.6966,9668.3,6586.7,8.124,0.02,0.02,0.02,0.02,1152.0,428.0,-1196.0,12523.0,2685,-4773,117.0,0.0,1236.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.387,11.30,137,107.3,0.6968,9662.4,6580.8,8.125,0.02,0.02,0.02,0.02,1152.0,429.0,-1196.0,12546.0,2694,-4797,120.4,0.0,1241.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.407,11.32,157,107.3,0.6968,9662.4,6580.8,8.125,0.02,0.02,0.02,0.02,1151.0,429.0,-1196.0,12569.0,2703,-4821,123.7,0.0,1247.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.427,11.34,177,107.3,0.6969,9658.7,6577.1,8.126,0.02,0.02,0.02,0.02,1151.0,429.0,-1197.0,12592.0,2711,-4844,126.5,0.0,1252.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.447,11.36,197,107.3,0.6969,9658.7,6577.1,8.126,0.02,0.02,0.02,0.02,1150.0,429.0,-1197.0,12615.0,2720,-4868,129.1,0.0,1257.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.467,11.38,217,107.3,0.6966,9668.3,6586.7,8.124,0.02,0.02,0.02,0.02,1150.0,429.0,-1197.0,12638.0,2728,-4892,131.4,0.0,1262.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.487,11.40,237,107.3,0.6966,9668.3,6586.7,8.126,0.02,0.02,0.02,0.02,1149.0,429.0,-1197.0,12661.0,2737,-4916,133.2,0.0,1267.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.507,11.42,7,107.3,0.6968,9662.4,6580.8,8.126,0.02,0.02,0.02,0.02,1149.0,429.0,-1197.0,12684.0,2746,-4940,134.4,0.0,1272.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.527,11.44,27,107.3,0.6968,9662.4,6580.8,8.126,0.02,0.02,0.02,0.02,1148.0,429.0,-1198.0,12707.0,2754,-4964,135.2,0.0,1276.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.547,11.46,47,107.3,0.6966,9669.8,6588.2,8.125,0.02,0.02,0.02,0.02,1148.0,429.0,-1198.0,12730.0,2763,-4988,135.3,0.0,1280.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.567,11.48,67,107.3,0.6966,9669.8,6588.2,8.125,0.02,0.02,0.02,0.02,1147.0,428.0,-1198.0,12753.0,2771,-5012,135.0,0.0,1284.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.587,11.50,87,107.3,0.6966,9668.3,6586.7,8.127,0.02,0.02,0.02,0.02,1147.0,428.0,-1198.0,12776.0,2780,-5036,134.1,0.0,1288.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.607,11.52,107,107.3,0.6966,9668.3,6586.7,8.126,0.02,0.02,0.02,0.02,1146.0,428.0,-1198.0,12799.0,2788,-5060,132.8,0.0,1291.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.627,11.54,127,107.3,0.6965,9670.5,6588.9,8.126,0.02,0.02,0.02,0.02,1145.0,428.0,-1198.0,12822.0,2797,-5084,131.0,0.0,1295.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.647,11.56,147,107.3,0.6966,9669.8,6588.2,8.125,0.02,0.02,0.02,0.02,1145.0,428.0,-1199.0,12845.0,2806,-5108,128.9,0.0,1298.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.667,11.58,167,107.3,0.6966,9669.8,6588.2,8.126,0.02,0.02,0.02,0.02,1144.0,427.0,-1199.0,12868.0,2814,-5132,126.6,0.0,1300.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.687,11.60,187,107.3,0.6966,9669.8,6588.2,8.126,0.02,0.02,0.02,0.02,1144.0,427.0,-1199.0,12891.0,2823,-5156,123.9,0.0,1302.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.707,11.62,207,107.3,0.6966,9668.3,6586.7,8.127,0.02,0.02,0.02,0.02,1143.0,427.0,-1199.0,12914.0,2831,-5180,121.1,0.0,1304.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.727,11.64,227,107.3,0.6966,9668.3,6586.7,8.126,0.02,0.02,0.02,0.02,1142.0,427.0,-1199.0,12936.0,2840,-5204,118.1,0.0,1306.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.747,11.66,247,107.3,0.6966,9669.8,6588.2,8.126,0.02,0.02,0.02,0.02,1142.0,427.0,-1199.0,12959.0,2848,-5228,114.9,0.0,1307.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.767,11.68,17,107.3,0.6966,9669.8,6588.2,8.125,0.02,0.02,0.02,0.02,1141.0,426.0,-1199.0,12982.0,2857,-5252,111.6,0.0,1309.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.787,11.70,37,107.3,0.6968,9662.4,6580.8,8.125,0.02,0.02,0.02,0.02,1140.0,426.0,-1199.0,13005.0,2865,-5276,108.1,0.0,1309.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.807,11.72,57,107.3,0.6968,9662.4,6580.8,8.126,0.02,0.02,0.02,0.02,1139.0,426.0,-1199.0,13028.0,2874,-5300,104.6,0.0,1310.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.827,11.74,77,107.3,0.6966,9669.8,6588.2,8.125,0.02,0.02,0.02,0.02,1139.0,426.0,-1199.0,13050.0,2882,-5324,101.1,0.0,1310.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.847,11.76,97,107.3,0.6966,9669.8,6588.2,8.126,0.02,0.02,0.02,0.02,1138.0,425.0,-1199.0,13073.0,2891,-5348,97.5,0.0,1310.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.867,11.78,117,107.3,0.6965,9672.0,6590.4,8.126,0.02,0.02,0.02,0.02,1137.0,425.0,-1199.0,13096.0,2900,-5372,93.9,0.0,1310.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.887,11.80,137,107.3,0.6965,9672.0,6590.4,8.126,0.02,0.02,0.02,0.02,1136.0,425.0,-1199.0,13119.0,2908,-5396,90.2,0.0,1310.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.907,11.82,157,107.3,0.6968,9662.4,6580.8,8.125,0.02,0.02,0.02,0.02,1136.0,425.0,-1199.0,13141.0,2917,-5420,86.6,87.9,1309.0,0,0,0,809,d4a,d4a,d4a,d4a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.927,11.84,177,107.3,0.6968,9662.4,6580.8,8.125,0.02,0.02,0.02,0.02,1135.0,425.0,-1199.0,13164.0,2925,-5444,82.9,85.7,1308.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.947,11.86,197,107.3,0.6968,9662.4,6580.8,8.126,0.02,0.02,0.02,0.02,1134.0,424.0,-1199.0,13187.0,2934,-5468,79.3,83.4,1307.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.967,11.88,217,107.3,0.6968,9662.4,6580.8,8.128,0.02,0.02,0.02,0.02,1133.0,424.0,-1199.0,13210.0,2942,-5492,75.7,81.2,1306.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:25.987,11.90,237,107.3,0.6968,9662.4,6580.8,8.126,0.02,0.02,0.02,0.02,1133.0,424.0,-1199.0,13232.0,2951,-5516,72.2,78.9,1305.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
2026,6,17,09:25:26.007,11.92,7,107.3,0.6968,9662.4,6580.8,8.126,0.02,0.02,0.02,0.02,1132.0,424.0,-1199.0,13255.0,2959,-5540,68.6,76.6,1303.0,0,0,0,809,d5e,d5a,d5a,d5a,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
