Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2026,6,17,09:26:20.309,66.222,59,-72.2,-771.5,227.0,2.79,0.80,0.33,0.17410,-0.31013,-0.67923,0.64197,0.032,0.0000
2026,6,17,09:26:20.311,66.224,61,-71.9,-771.6,227.5,2.79,0.80,0.35,0.16200,-0.30437,-0.68107,0.64590,0.032,0.0000
2026,6,17,09:26:20.313,66.226,63,-71.9,-771.6,227.9,2.80,0.82,0.36,0.14987,-0.29853,-0.68280,0.64973,0.032,0.0000
2026,6,17,09:26:20.315,66.228,65,-71.5,-771.7,228.7,2.81,0.84,0.34,0.13767,-0.29267,-0.68437,0.65343,0.032,0.0000
2026,6,17,09:26:20.317,66.230,67,-71.1,-771.8,229.0,2.81,0.84,0.37,0.12547,-0.28677,-0.68580,0.65700,0.031,0.0000
2026,6,17,09:26:20.319,66.232,69,-70.6,-771.9,230.2,2.81,0.82,0.36,0.11323,-0.28080,-0.68707,0.66047,0.032,0.0000
2026,6,17,09:26:20.321,66.234,71,-70.2,-772.2,231.7,2.81,0.80,0.35,0.10093,-0.27477,-0.68820,0.66380,0.032,0.0000
2026,6,17,09:26:20.323,66.236,73,-70.0,-772.3,232.5,2.80,0.79,0.32,0.08863,-0.26870,-0.68920,0.66700,0.032,0.0000
2026,6,17,09:26:20.325,66.238,75,-69.3,-771.7,234.4,2.78,0.80,0.32,0.07627,-0.26263,-0.69003,0.67010,0.031,0.0000
2026,6,17,09:26:20.327,66.240,77,-69.0,-771.7,235.4,2.80,0.76,0.30,0.06390,-0.25650,-0.69070,0.67303,0.031,0.0000
2026,6,17,09:26:20.329,66.242,79,-69.9,-771.1,237.1,2.79,0.77,0.30,0.05150,-0.25037,-0.69127,0.67583,0.032,0.0000
2026,6,17,09:26:20.331,66.244,81,-70.1,-771.1,237.9,2.81,0.75,0.30,0.03907,-0.24417,-0.69167,0.67850,0.032,0.0000
2026,6,17,09:26:20.333,66.246,83,-70.8,-770.5,240.0,2.80,0.76,0.27,0.02663,-0.23797,-0.69193,0.68103,0.032,0.0000
2026,6,17,09:26:20.335,66.248,85,-71.1,-770.0,240.7,2.80,0.76,0.27,0.01417,-0.23173,-0.69210,0.68343,0.032,0.0000
2026,6,17,09:26:20.337,66.250,87,-72.0,-769.4,242.3,2.82,0.75,0.26,0.00170,-0.22547,-0.69210,0.68567,0.032,0.0000
2026,6,17,09:26:20.339,66.252,89,-72.7,-769.0,243.1,2.80,0.76,0.27,-0.01077,-0.21920,-0.69197,0.68773,0.032,0.0000
2026,6,17,09:26:20.341,66.254,91,-73.7,-768.7,244.5,2.80,0.77,0.26,-0.02327,-0.21287,-0.69170,0.68967,0.031,0.0000
2026,6,17,09:26:20.343,66.256,93,-74.8,-768.2,245.6,2.80,0.78,0.26,-0.03577,-0.20653,-0.69130,0.69147,0.034,0.0000
2026,6,17,09:26:20.345,66.258,95,-75.0,-768.0,246.2,2.81,0.76,0.23,-0.04827,-0.20017,-0.69077,0.69310,0.032,0.0000
2026,6,17,09:26:20.347,66.260,97,-76.0,-767.4,247.6,2.80,0.76,0.26,-0.06077,-0.19380,-0.69010,0.69460,0.032,0.0000
2026,6,17,09:26:20.349,66.262,99,-76.6,-766.9,248.2,2.80,0.76,0.26,-0.07327,-0.18740,-0.68930,0.69593,0.032,0.0000
2026,6,17,09:26:20.351,66.264,101,-77.4,-766.5,249.5,2.79,0.74,0.28,-0.08577,-0.18097,-0.68840,0.69710,0.032,0.0000
2026,6,17,09:26:20.353,66.266,103,-78.1,-766.1,249.7,2.80,0.73,0.28,-0.09827,-0.17450,-0.68733,0.69813,0.032,0.0000
2026,6,17,09:26:20.355,66.268,105,-79.5,-765.2,250.8,2.79,0.74,0.28,-0.11073,-0.16803,-0.68617,0.69903,0.032,0.0000
2026,6,17,09:26:20.357,66.270,107,-80.2,-765.0,251.5,2.79,0.74,0.30,-0.12317,-0.16157,-0.68487,0.69977,0.032,0.0000
2026,6,17,09:26:20.359,66.272,109,-82.1,-764.0,253.0,2.77,0.77,0.28,-0.13563,-0.15507,-0.68343,0.70030,0.032,0.0000
2026,6,17,09:26:20.361,66.274,111,-83.9,-762.7,254.4,2.77,0.76,0.28,-0.14803,-0.14853,-0.68190,0.70070,0.032,0.0000
2026,6,17,09:26:20.363,66.276,113,-84.6,-762.2,255.3,2.77,0.76,0.26,-0.16043,-0.14203,-0.68023,0.70093,0.031,0.0000
2026,6,17,09:26:20.365,66.278,115,-86.4,-761.2,256.6,2.77,0.72,0.24,-0.17280,-0.13550,-0.67847,0.70100,0.032,0.0000
2026,6,17,09:26:20.367,66.280,117,-87.4,-760.7,257.1,2.77,0.70,0.21,-0.18517,-0.12897,-0.67657,0.70093,0.032,0.0000
2026,6,17,09:26:20.369,66.282,119,-89.4,-759.6,258.4,2.76,0.72,0.20,-0.19747,-0.12243,-0.67453,0.70067,0.032,0.0000
2026,6,17,09:26:20.371,66.284,121,-90.2,-758.9,258.9,2.76,0.72,0.20,-0.20973,-0.11587,-0.67240,0.70027,0.032,0.0000
2026,6,17,09:26:20.373,66.286,123,-92.2,-758.1,259.4,2.74,0.72,0.24,-0.22197,-0.10930,-0.67017,0.69970,0.032,0.0000
2026,6,17,09:26:20.375,66.288,125,-93.0,-757.7,259.8,2.74,0.69,0.24,-0.23417,-0.10273,-0.66780,0.69900,0.032,0.0000
2026,6,17,09:26:20.377,66.290,127,-95.6,-756.8,260.6,2.75,0.71,0.26,-0.24630,-0.09613,-0.66537,0.69810,0.031,0.0000
2026,6,17,09:26:20.379,66.292,129,-96.9,-756.4,261.1,2.74,0.72,0.24,-0.25843,-0.08950,-0.66277,0.69703,0.032,0.0000
2026,6,17,09:26:20.381,66.294,131,-99.1,-755.1,262.1,2.74,0.69,0.27,-0.27047,-0.08290,-0.66010,0.69583,0.032,0.0000
2026,6,17,09:26:20.383,66.296,133,-101.4,-753.6,263.1,2.73,0.67,0.27,-0.28247,-0.07630,-0.65733,0.69443,0.033,0.0000
2026,6,17,09:26:20.385,66.298,135,-103.0,-752.8,263.8,2.73,0.66,0.27,-0.29440,-0.06967,-0.65443,0.69290,0.032,0.0000
2026,6,17,09:26:20.387,66.300,137,-106.0,-751.4,265.1,2.72,0.69,0.25,-0.30630,-0.06307,-0.65150,0.69117,0.032,0.0000
2026,6,17,09:26:20.389,66.302,139,-107.0,-750.8,265.5,2.73,0.67,0.22,-0.31813,-0.05647,-0.64840,0.68930,0.032,0.0000
2026,6,17,09:26:20.391,66.304,141,-109.7,-749.6,266.4,2.72,0.71,0.20,-0.32990,-0.04983,-0.64523,0.68723,0.031,0.0000
2026,6,17,09:26:20.393,66.306,143,-110.8,-749.2,266.8,2.74,0.67,0.18,-0.34160,-0.04320,-0.64197,0.68503,0.031,0.0000
2026,6,17,09:26:20.395,66.308,145,-113.4,-748.2,267.0,2.73,0.65,0.18,-0.35323,-0.03657,-0.63860,0.68267,0.032,0.0000
2026,6,17,09:26:20.397,66.310,147,-114.7,-747.7,267.3,2.72,0.64,0.16,-0.36480,-0.02993,-0.63510,0.68017,0.031,0.0000
2026,6,17,09:26:20.399,66.312,149,-117.3,-746.4,267.8,2.72,0.63,0.15,-0.37627,-0.02330,-0.63157,0.67747,0.032,0.0000
2026,6,17,09:26:20.401,66.314,151,-119.2,-745.4,268.5,2.72,0.61,0.14,-0.38767,-0.01667,-0.62790,0.67463,0.032,0.0000
2026,6,17,09:26:20.403,66.316,153,-121.0,-744.6,268.8,2.71,0.63,0.17,-0.39900,-0.01003,-0.62413,0.67163,0.032,0.0000
2026,6,17,09:26:20.405,66.318,155,-123.6,-743.5,269.7,2.72,0.63,0.18,-0.41023,-0.00337,-0.62030,0.66847,0.032,0.0000
2026,6,17,09:26:20.407,66.320,157,-125.0,-743.0,269.8,2.71,0.63,0.18,-0.42140,0.00323,-0.61637,0.66517,0.032,0.0000
2026,6,17,09:26:20.409,66.322,159,-128.1,-742.0,270.5,2.72,0.64,0.19,-0.43247,0.00987,-0.61237,0.66170,0.032,0.0000
2026,6,17,09:26:20.411,66.324,161,-129.3,-741.4,270.8,2.70,0.63,0.18,-0.44347,0.01653,-0.60823,0.65807,0.032,0.0000
2026,6,17,09:26:20.413,66.326,163,-132.5,-740.2,271.1,2.70,0.64,0.22,-0.45433,0.02317,-0.60407,0.65430,0.032,0.0000
2026,6,17,09:26:20.415,66.328,165,-133.6,-740.0,271.3,2.72,0.63,0.22,-0.46513,0.02980,-0.59977,0.65037,0.031,0.0000
2026,6,17,09:26:20.417,66.330,167,-137.0,-739.4,271.6,2.71,0.60,0.21,-0.47587,0.03647,-0.59540,0.64627,0.032,0.0000
2026,6,17,09:26:20.419,66.332,169,-138.7,-738.8,271.6,2.70,0.63,0.21,-0.48647,0.04313,-0.59093,0.64203,0.032,0.0000
2026,6,17,09:26:20.421,66.334,171,-141.3,-738.0,271.8,2.70,0.60,0.19,-0.49697,0.04980,-0.58640,0.63767,0.032,0.0000
2026,6,17,09:26:20.423,66.336,173,-144.4,-737.2,272.1,2.70,0.63,0.20,-0.50737,0.05647,-0.58180,0.63313,0.032,0.0000
2026,6,17,09:26:20.425,66.338,175,-145.9,-737.0,272.2,2.71,0.60,0.18,-0.51767,0.06313,-0.57710,0.62843,0.031,0.0000
2026,6,17,09:26:20.427,66.340,177,-149.4,-735.8,272.3,2.70,0.58,0.17,-0.52783,0.06980,-0.57233,0.62360,0.032,0.0000
2026,6,17,09:26:20.429,66.342,179,-151.0,-735.3,272.6,2.69,0.59,0.14,-0.53793,0.07647,-0.56747,0.61863,0.031,0.0000
2026,6,17,09:26:20.431,66.344,181,-153.5,-734.5,272.6,2.68,0.58,0.14,-0.54790,0.08313,-0.56253,0.61350,0.032,0.0000
2026,6,17,09:26:20.433,66.346,183,-154.9,-733.8,272.3,2.69,0.57,0.15,-0.55773,0.08980,-0.55753,0.60827,0.032,0.0000
2026,6,17,09:26:20.435,66.348,185,-157.2,-733.0,272.2,2.69,0.58,0.15,-0.56747,0.09643,-0.55243,0.60287,0.031,0.0000
2026,6,17,09:26:20.437,66.350,187,-158.8,-732.5,272.1,2.68,0.61,0.16,-0.57707,0.10310,-0.54727,0.59737,0.032,0.0000
2026,6,17,09:26:20.439,66.352,189,-160.5,-731.8,271.6,2.69,0.62,0.16,-0.58653,0.10973,-0.54200,0.59170,0.032,0.0000
2026,6,17,09:26:20.441,66.354,191,-162.8,-730.8,271.3,2.68,0.61,0.17,-0.59587,0.11637,-0.53667,0.58593,0.032,0.0000
2026,6,17,09:26:20.443,66.356,193,-163.5,-730.4,271.3,2.68,0.58,0.17,-0.60510,0.12300,-0.53123,0.58003,0.032,0.0000
2026,6,17,09:26:20.445,66.358,195,-165.8,-729.6,271.1,2.68,0.57,0.19,-0.61420,0.12960,-0.52573,0.57400,0.032,0.0000
2026,6,17,09:26:20.447,66.360,197,-167.2,-729.2,271.3,2.68,0.59,0.18,-0.62317,0.13620,-0.52017,0.56787,0.032,0.0000
2026,6,17,09:26:20.449,66.362,199,-168.7,-728.4,271.2,2.68,0.59,0.20,-0.63200,0.14277,-0.51450,0.56160,0.031,0.0000
2026,6,17,09:26:20.451,66.364,201,-169.9,-728.1,271.2,2.68,0.58,0.23,-0.64073,0.14933,-0.50877,0.55520,0.032,0.0000
2026,6,17,09:26:20.453,66.366,203,-172.4,-727.4,271.2,2.68,0.62,0.24,-0.64930,0.15590,-0.50297,0.54870,0.032,0.0000
2026,6,17,09:26:20.455,66.368,205,-173.3,-727.1,271.1,2.67,0.63,0.25,-0.65773,0.16243,-0.49707,0.54207,0.031,0.0000
2026,6,17,09:26:20.457,66.370,207,-175.2,-726.2,270.6,2.66,0.65,0.25,-0.66603,0.16893,-0.49110,0.53533,0.032,0.0000
2026,6,17,09:26:20.459,66.372,209,-175.8,-725.7,270.4,2.67,0.63,0.24,-0.67420,0.17543,-0.48507,0.52850,0.032,0.0000
2026,6,17,09:26:20.461,66.374,211,-177.3,-724.6,269.9,2.66,0.60,0.25,-0.68223,0.18190,-0.47897,0.52153,0.032,0.0000
2026,6,17,09:26:20.463,66.376,213,-179.1,-723.7,269.4,2.66,0.62,0.22,-0.69010,0.18833,-0.47280,0.51450,0.032,0.0000
2026,6,17,09:26:20.465,66.378,215,-179.7,-723.2,269.4,2.65,0.61,0.23,-0.69783,0.19477,-0.46653,0.50733,0.032,0.0000
2026,6,17,09:26:20.467,66.380,217,-180.4,-722.0,268.7,2.64,0.60,0.25,-0.70540,0.20117,-0.46020,0.50010,0.032,0.0000
2026,6,17,09:26:20.469,66.382,219,-181.7,-721.3,268.4,2.64,0.67,0.25,-0.71283,0.20750,-0.45380,0.49273,0.032,0.0000
2026,6,17,09:26:20.471,66.384,221,-182.9,-719.9,267.4,2.65,0.63,0.28,-0.72010,0.21383,-0.44733,0.48533,0.032,0.0000
2026,6,17,09:26:20.473,66.386,223,-183.6,-719.7,266.9,2.64,0.63,0.27,-0.72723,0.22013,-0.44080,0.47780,0.032,0.0000
2026,6,17,09:26:20.475,66.388,225,-184.3,-718.5,266.0,2.61,0.69,0.29,-0.73420,0.22640,-0.43420,0.47020,0.032,0.0000
2026,6,17,09:26:20.477,66.390,227,-183.9,-718.2,265.6,2.63,0.64,0.29,-0.74103,0.23263,-0.42753,0.46250,0.032,0.0000
2026,6,17,09:26:20.479,66.392,229,-184.8,-717.4,264.7,2.62,0.66,0.28,-0.74770,0.23880,-0.42077,0.45477,0.032,0.0000
2026,6,17,09:26:20.481,66.394,231,-185.9,-716.7,264.0,2.62,0.62,0.29,-0.75420,0.24497,-0.41397,0.44690,0.032,0.0000
2026,6,17,09:26:20.483,66.396,233,-185.8,-716.6,264.0,2.61,0.65,0.27,-0.76060,0.25107,-0.40707,0.43900,0.032,0.0000
2026,6,17,09:26:20.485,66.398,235,-185.9,-716.2,263.7,2.61,0.64,0.28,-0.76680,0.25713,-0.40010,0.43100,0.032,0.0000
2026,6,17,09:26:20.487,66.400,237,-186.3,-716.1,263.6,2.62,0.66,0.28,-0.77290,0.26313,-0.39307,0.42290,0.032,0.0000
2026,6,17,09:26:20.489,66.402,239,-186.8,-716.0,263.4,2.62,0.67,0.27,-0.77880,0.26910,-0.38597,0.41473,0.032,0.0000
2026,6,17,09:26:20.491,66.404,241,-186.8,-716.2,262.9,2.63,0.63,0.28,-0.78460,0.27503,-0.37877,0.40650,0.032,0.0000
2026,6,17,09:26:20.493,66.406,243,-187.3,-716.0,262.5,2.63,0.65,0.28,-0.79020,0.28093,-0.37153,0.39820,0.032,0.0000
2026,6,17,09:26:20.495,66.408,245,-187.6,-716.0,262.4,2.63,0.69,0.29,-0.79570,0.28677,-0.36420,0.38980,0.032,0.0000
2026,6,17,09:26:20.497,66.410,247,-187.8,-716.0,261.7,2.64,0.66,0.28,-0.80100,0.29253,-0.35680,0.38137,0.032,0.0000
2026,6,17,09:26:20.499,66.412,249,-187.7,-716.1,261.4,2.62,0.67,0.30,-0.80617,0.29830,-0.34937,0.37283,0.031,0.0000
2026,6,17,09:26:20.501,66.414,1,-187.9,-716.0,260.4,2.65,0.68,0.28,-0.81117,0.30397,-0.34183,0.36427,0.031,0.0000
2026,6,17,09:26:20.503,66.416,3,-187.6,-716.1,259.3,2.64,0.69,0.28,-0.81603,0.30960,-0.33423,0.35563,0.031,0.0000
2026,6,17,09:26:20.505,66.418,5,-187.4,-716.5,258.7,2.64,0.68,0.27,-0.82073,0.31520,-0.32653,0.34697,0.032,0.0000
2026,6,17,09:26:20.507,66.420,7,-187.1,-716.9,257.3,2.64,0.71,0.29,-0.82527,0.32070,-0.31880,0.33823,0.032,0.0000
2026,6,17,09:26:20.509,66.422,9,-187.3,-717.1,256.4,2.64,0.71,0.28,-0.82963,0.32620,-0.31097,0.32947,0.032,0.0000
2026,6,17,09:26:20.511,66.424,11,-186.8,-717.2,254.8,2.64,0.73,0.30,-0.83387,0.33160,-0.30310,0.32063,0.031,0.0000
2026,6,17,09:26:20.513,66.426,13,-186.1,-717.6,254.0,2.64,0.74,0.29,-0.83790,0.33697,-0.29513,0.31177,0.032,0.0000
2026,6,17,09:26:20.515,66.428,15,-185.0,-718.3,252.7,2.64,0.71,0.34,-0.84183,0.34223,-0.28710,0.30287,0.031,0.0000
2026,6,17,09:26:20.517,66.430,17,-184.6,-718.3,252.4,2.64,0.68,0.36,-0.84557,0.34743,-0.27900,0.29390,0.032,0.0000
2026,6,17,09:26:20.519,66.432,19,-183.9,-719.2,252.4,2.63,0.69,0.36,-0.84917,0.35260,-0.27083,0.28490,0.032,0.0000
2026,6,17,09:26:20.521,66.434,21,-183.0,-719.5,252.3,2.63,0.67,0.34,-0.85263,0.35767,-0.26260,0.27583,0.032,0.0000
2026,6,17,09:26:20.523,66.436,23,-181.5,-719.9,252.8,2.62,0.72,0.34,-0.85593,0.36263,-0.25433,0.26673,0.032,0.0000
2026,6,17,09:26:20.525,66.438,25,-179.8,-720.6,252.7,2.64,0.74,0.37,-0.85910,0.36750,-0.24597,0.25757,0.032,0.0000
2026,6,17,09:26:20.527,66.440,27,-179.4,-721.3,252.8,2.64,0.76,0.36,-0.86210,0.37233,-0.23757,0.24837,0.032,0.0000
2026,6,17,09:26:20.529,66.442,29,-178.5,-722.5,252.2,2.67,0.74,0.32,-0.86493,0.37707,-0.22907,0.23910,0.032,0.0000
2026,6,17,09:26:20.531,66.444,31,-178.0,-723.3,252.0,2.68,0.74,0.31,-0.86763,0.38173,-0.22053,0.22980,0.032,0.0000
2026,6,17,09:26:20.533,66.446,33,-177.2,-724.4,250.7,2.68,0.74,0.32,-0.87017,0.38630,-0.21193,0.22047,0.032,0.0000
2026,6,17,09:26:20.535,66.448,35,-176.8,-725.2,250.2,2.69,0.75,0.33,-0.87253,0.39083,-0.20327,0.21113,0.032,0.0000
2026,6,17,09:26:20.537,66.450,37,-177.1,-726.3,248.7,2.69,0.80,0.35,-0.87473,0.39530,-0.19453,0.20173,0.032,0.0000
2026,6,17,09:26:20.539,66.452,39,-176.1,-727.2,247.9,2.68,0.78,0.36,-0.87677,0.39967,-0.18573,0.19230,0.032,0.0000
2026,6,17,09:26:20.541,66.454,41,-175.7,-728.1,246.4,2.68,0.79,0.37,-0.87867,0.40397,-0.17690,0.18287,0.032,0.0000
2026,6,17,09:26:20.543,66.456,43,-174.7,-728.9,245.2,2.69,0.74,0.40,-0.88037,0.40817,-0.16800,0.17340,0.032,0.0000
2026,6,17,09:26:20.545,66.458,45,-174.3,-729.5,244.7,2.69,0.73,0.41,-0.88193,0.41230,-0.15903,0.16393,0.032,0.0000
2026,6,17,09:26:20.547,66.460,47,-173.7,-730.3,243.3,2.69,0.76,0.43,-0.88333,0.41633,-0.15003,0.15443,0.032,0.0000
2026,6,17,09:26:20.549,66.462,49,-173.0,-730.9,243.0,2.69,0.78,0.43,-0.88453,0.42030,-0.14097,0.14490,0.032,0.0000
2026,6,17,09:26:20.551,66.464,51,-171.5,-731.6,241.4,2.69,0.81,0.41,-0.88560,0.42417,-0.13187,0.13537,0.032,0.0000
2026,6,17,09:26:20.553,66.466,53,-170.5,-732.1,240.9,2.70,0.83,0.42,-0.88653,0.42793,-0.12273,0.12583,0.032,0.0000
2026,6,17,09:26:20.555,66.468,55,-168.7,-733.2,239.5,2.71,0.77,0.40,-0.88727,0.43160,-0.11353,0.11627,0.032,0.0000
2026,6,17,09:26:20.557,66.470,57,-167.7,-734.2,238.9,2.71,0.75,0.40,-0.88787,0.43517,-0.10430,0.10670,0.031,0.0000
2026,6,17,09:26:20.559,66.472,59,-166.2,-735.4,237.9,2.71,0.74,0.37,-0.88830,0.43867,-0.09500,0.09710,0.032,0.0000
2026,6,17,09:26:20.561,66.474,61,-165.2,-736.0,237.7,2.70,0.78,0.36,-0.88857,0.44203,-0.08567,0.08750,0.032,0.0000
2026,6,17,09:26:20.563,66.476,63,-162.3,-737.7,236.5,2.71,0.75,0.38,-0.88870,0.44527,-0.07630,0.07790,0.032,0.0000
2026,6,17,09:26:20.565,66.478,65,-161.4,-738.8,235.6,2.72,0.75,0.38,-0.88867,0.44843,-0.06690,0.06827,0.032,0.0000
2026,6,17,09:26:20.567,66.480,67,-161.1,-739.3,234.9,2.71,0.74,0.38,-0.88847,0.45150,-0.05743,0.05863,0.032,0.0000
2026,6,17,09:26:20.569,66.482,69,-160.5,-740.4,233.3,2.72,0.75,0.37,-0.88810,0.45447,-0.04797,0.04903,0.032,0.0000
2026,6,17,09:26:20.571,66.484,71,-159.7,-740.9,232.6,2.73,0.77,0.37,-0.88757,0.45733,-0.03847,0.03940,0.032,0.0000
2026,6,17,09:26:20.573,66.486,73,-158.4,-741.8,231.2,2.74,0.71,0.37,-0.88687,0.46010,-0.02893,0.02980,0.032,0.0000
2026,6,17,09:26:20.575,66.488,75,-158.4,-742.3,230.2,2.74,0.74,0.39,-0.88600,0.46277,-0.01937,0.02020,0.032,0.0000
2026,6,17,09:26:20.577,66.490,77,-158.1,-743.4,228.6,2.73,0.72,0.33,-0.88497,0.46537,-0.00977,0.01060,0.032,0.0000
2026,6,17,09:26:20.579,66.492,79,-157.7,-744.2,228.1,2.73,0.75,0.33,-0.88377,0.46787,-0.00017,0.00100,0.032,0.0000
2026,6,17,09:26:20.581,66.494,81,-156.5,-745.4,226.7,2.74,0.73,0.29,-0.88243,0.47023,0.00947,-0.00857,0.032,0.0000
2026,6,17,09:26:20.583,66.496,83,-156.3,-746.6,225.3,2.75,0.74,0.29,-0.88090,0.47253,0.01913,-0.01813,0.031,0.0000
2026,6,17,09:26:20.585,66.498,85,-156.0,-747.7,224.9,2.76,0.74,0.30,-0.87920,0.47470,0.02883,-0.02770,0.032,0.0000
2026,6,17,09:26:20.587,66.500,87,-155.3,-749.1,223.5,2.76,0.72,0.32,-0.87733,0.47680,0.03853,-0.03727,0.032,0.0000
2026,6,17,09:26:20.589,66.502,89,-154.9,-749.9,222.9,2.75,0.71,0.32,-0.87533,0.47880,0.04827,-0.04680,0.031,0.0000
2026,6,17,09:26:20.591,66.504,91,-153.9,-751.4,221.4,2.77,0.69,0.37,-0.87313,0.48067,0.05800,-0.05633,0.031,0.0000
2026,6,17,09:26:20.593,66.506,93,-153.7,-752.1,221.0,2.77,0.70,0.37,-0.87080,0.48243,0.06777,-0.06583,0.032,0.0000
2026,6,17,09:26:20.595,66.508,95,-153.4,-753.6,219.7,2.77,0.68,0.41,-0.86827,0.48413,0.07753,-0.07533,0.032,0.0000
2026,6,17,09:26:20.597,66.510,97,-153.5,-754.2,219.1,2.78,0.74,0.41,-0.86557,0.48570,0.08730,-0.08483,0.032,0.0000
2026,6,17,09:26:20.599,66.512,99,-152.5,-755.2,218.1,2.79,0.75,0.41,-0.86273,0.48717,0.09707,-0.09427,0.031,0.0000
2026,6,17,09:26:20.601,66.514,101,-151.8,-755.6,217.6,2.78,0.73,0.44,-0.85970,0.48853,0.10683,-0.10370,0.032,0.0000
2026,6,17,09:26:20.603,66.516,103,-151.1,-756.2,216.7,2.77,0.75,0.43,-0.85653,0.48980,0.11660,-0.11313,0.036,0.0000
2026,6,17,09:26:20.605,66.518,105,-150.5,-756.8,216.3,2.76,0.73,0.41,-0.85320,0.49097,0.12637,-0.12250,0.032,0.0000
2026,6,17,09:26:20.607,66.520,107,-149.5,-756.8,216.0,2.76,0.73,0.40,-0.84970,0.49200,0.13610,-0.13187,0.032,0.0000
2026,6,17,09:26:20.609,66.522,109,-148.5,-757.0,215.3,2.75,0.72,0.41,-0.84603,0.49290,0.14580,-0.14120,0.032,0.0000
2026,6,17,09:26:20.611,66.524,111,-148.3,-757.3,214.7,2.75,0.75,0.40,-0.84223,0.49373,0.15547,-0.15050,0.031,0.0000
2026,6,17,09:26:20.613,66.526,113,-147.6,-758.0,213.2,2.76,0.69,0.39,-0.83827,0.49443,0.16517,-0.15973,0.032,0.0000
2026,6,17,09:26:20.615,66.528,115,-147.4,-758.3,212.6,2.77,0.70,0.39,-0.83413,0.49507,0.17480,-0.16897,0.032,0.0000
2026,6,17,09:26:20.617,66.530,117,-146.7,-759.1,211.0,2.77,0.72,0.40,-0.82983,0.49553,0.18447,-0.17813,0.032,0.0000
2026,6,17,09:26:20.619,66.532,119,-145.8,-759.7,210.4,2.78,0.69,0.45,-0.82540,0.49593,0.19407,-0.18727,0.032,0.0000
2026,6,17,09:26:20.621,66.534,121,-145.1,-760.1,209.6,2.78,0.74,0.47,-0.82080,0.49620,0.20367,-0.19633,0.032,0.0000
2026,6,17,09:26:20.623,66.536,123,-143.9,-761.0,208.8,2.78,0.77,0.46,-0.81607,0.49633,0.21323,-0.20540,0.031,0.0000
2026,6,17,09:26:20.625,66.538,125,-143.8,-761.0,208.3,2.78,0.78,0.42,-0.81113,0.49640,0.22277,-0.21440,0.032,0.0000
2026,6,17,09:26:20.627,66.540,127,-142.3,-761.7,207.6,2.79,0.77,0.42,-0.80610,0.49630,0.23227,-0.22337,0.032,0.0000
2026,6,17,09:26:20.629,66.542,129,-142.0,-761.9,207.2,2.78,0.76,0.42,-0.80090,0.49613,0.24170,-0.23227,0.032,0.0000
2026,6,17,09:26:20.631,66.544,131,-142.1,-763.0,206.6,2.78,0.72,0.41,-0.79553,0.49583,0.25113,-0.24117,0.032,0.0000
2026,6,17,09:26:20.633,66.546,133,-142.0,-763.8,206.4,2.77,0.71,0.41,-0.79000,0.49547,0.26053,-0.24997,0.032,0.0000
2026,6,17,09:26:20.635,66.548,135,-141.5,-764.1,205.3,2.78,0.77,0.38,-0.78433,0.49497,0.26987,-0.25877,0.032,0.0000
2026,6,17,09:26:20.637,66.550,137,-140.9,-764.5,204.9,2.78,0.74,0.38,-0.77850,0.49437,0.27920,-0.26747,0.032,0.0000
2026,6,17,09:26:20.639,66.552,139,-140.9,-764.8,203.9,2.77,0.76,0.40,-0.77253,0.49363,0.28843,-0.27613,0.032,0.0000
2026,6,17,09:26:20.641,66.554,141,-140.7,-765.1,203.2,2.79,0.74,0.40,-0.76640,0.49283,0.29767,-0.28473,0.031,0.0000
2026,6,17,09:26:20.643,66.556,143,-140.8,-765.4,202.3,2.78,0.79,0.43,-0.76013,0.49190,0.30683,-0.29327,0.031,0.0000
2026,6,17,09:26:20.645,66.558,145,-139.9,-765.6,201.4,2.78,0.78,0.46,-0.75373,0.49087,0.31593,-0.30173,0.032,0.0000
2026,6,17,09:26:20.647,66.560,147,-139.7,-765.7,200.8,2.78,0.82,0.48,-0.74720,0.48973,0.32500,-0.31013,0.032,0.0000
2026,6,17,09:26:20.649,66.562,149,-139.2,-765.7,199.7,2.77,0.78,0.45,-0.74050,0.48850,0.33400,-0.31847,0.032,0.0000
2026,6,17,09:26:20.651,66.564,151,-139.2,-765.7,199.1,2.76,0.80,0.45,-0.73367,0.48717,0.34293,-0.32670,0.032,0.0000
2026,6,17,09:26:20.653,66.566,153,-138.7,-765.9,198.0,2.75,0.81,0.41,-0.72670,0.48570,0.35183,-0.33490,0.032,0.0000
2026,6,17,09:26:20.655,66.568,155,-138.2,-765.8,197.6,2.76,0.78,0.40,-0.71960,0.48413,0.36063,-0.34300,0.032,0.0000
2026,6,17,09:26:20.657,66.570,157,-137.5,-765.6,196.4,2.76,0.77,0.39,-0.71237,0.48247,0.36937,-0.35107,0.032,0.0000
2026,6,17,09:26:20.659,66.572,159,-137.3,-765.7,196.0,2.76,0.76,0.38,-0.70500,0.48070,0.37803,-0.35903,0.032,0.0000
2026,6,17,09:26:20.661,66.574,161,-136.5,-765.8,195.4,2.76,0.78,0.39,-0.69750,0.47883,0.38663,-0.36690,0.032,0.0000
